id_apolice,id_veiculo,cpf_segurado,data_inicio_vigencia,cobertura
28600,27600,CPF_53,2026-01-30,Total
28601,27601,CPF_959,2025-06-28,Terceiros
28602,27602,CPF_234,2025-11-28,Terceiros
28603,27603,CPF_576,2025-08-29,Total
28604,27604,CPF_700,2025-10-23,Roubo/Furto
28605,27605,CPF_324,2025-12-17,Terceiros
28606,27606,CPF_836,2026-03-13,Terceiros
28607,27607,CPF_266,2025-10-11,Roubo/Furto
28608,27608,CPF_544,2025-09-30,Roubo/Furto
28609,27609,CPF_676,2025-12-15,Total
28610,27610,CPF_879,2025-04-22,Total
28611,27611,CPF_583,2025-07-28,Total
28612,27612,CPF_577,2025-12-09,Roubo/Furto
28613,27613,CPF_720,2026-02-27,Total
28614,27614,CPF_238,2025-06-20,Roubo/Furto
28615,27615,CPF_982,2025-08-27,Terceiros
28616,27616,CPF_466,2025-11-26,Roubo/Furto
28617,27617,CPF_239,2025-10-31,Terceiros
28618,27618,CPF_530,2025-06-23,Terceiros
28619,27619,CPF_115,2026-01-02,Roubo/Furto
28620,27620,CPF_226,2025-04-22,Roubo/Furto
28621,27621,CPF_836,2025-04-27,Roubo/Furto
28622,27622,CPF_427,2025-04-10,Total
28623,27623,CPF_998,2025-11-06,Roubo/Furto
28624,27624,CPF_661,2025-10-12,Total
28625,27625,CPF_456,2025-10-22,Total
28626,27626,CPF_523,2025-12-05,Terceiros
28627,27627,CPF_313,2025-10-07,Total
28628,27628,CPF_749,2025-10-11,Terceiros
28629,27629,CPF_746,2025-10-26,Terceiros
28630,27630,CPF_566,2026-01-08,Total
28631,27631,CPF_909,2025-11-04,Roubo/Furto
28632,27632,CPF_810,2025-07-26,Total
28633,27633,CPF_170,2026-01-26,Total
28634,27634,CPF_176,2025-10-19,Terceiros
28635,27635,CPF_944,2025-12-31,Total
28636,27636,CPF_460,2025-04-07,Terceiros
28637,27637,CPF_611,2025-09-13,Total
28638,27638,CPF_946,2026-01-06,Roubo/Furto
28639,27639,CPF_136,2025-07-20,Total
28640,27640,CPF_152,2025-07-10,Roubo/Furto
28641,27641,CPF_871,2025-08-19,Terceiros
28642,27642,CPF_312,2025-08-20,Total
28643,27643,CPF_306,2025-04-12,Terceiros
28644,27644,CPF_618,2026-01-09,Total
28645,27645,CPF_336,2026-03-29,Roubo/Furto
28646,27646,CPF_14,2025-11-23,Roubo/Furto
28647,27647,CPF_583,2025-10-23,Terceiros
28648,27648,CPF_129,2025-12-30,Roubo/Furto
28649,27649,CPF_516,2025-08-12,Total
28650,27650,CPF_303,2025-05-30,Terceiros
28651,27651,CPF_1,2025-04-15,Total
28652,27652,CPF_128,2025-11-22,Terceiros
28653,27653,CPF_466,2026-01-15,Roubo/Furto
28654,27654,CPF_842,2026-03-09,Roubo/Furto
28655,27655,CPF_332,2025-06-16,Total
28656,27656,CPF_702,2025-05-31,Total
28657,27657,CPF_234,2025-06-15,Terceiros
28658,27658,CPF_843,2025-06-01,Roubo/Furto
28659,27659,CPF_617,2025-10-24,Roubo/Furto
28660,27660,CPF_878,2025-11-12,Terceiros
28661,27661,CPF_111,2025-09-28,Total
28662,27662,CPF_77,2025-08-05,Terceiros
28663,27663,CPF_735,2025-11-13,Total
28664,27664,CPF_866,2026-02-03,Terceiros
28665,27665,CPF_923,2026-03-03,Roubo/Furto
28666,27666,CPF_204,2025-12-20,Roubo/Furto
28667,27667,CPF_874,2025-07-17,Roubo/Furto
28668,27668,CPF_510,2025-08-30,Roubo/Furto
28669,27669,CPF_376,2025-04-19,Total
28670,27670,CPF_730,2025-05-05,Terceiros
28671,27671,CPF_747,2025-05-02,Terceiros
28672,27672,CPF_829,2026-03-11,Total
28673,27673,CPF_953,2025-11-29,Roubo/Furto
28674,27674,CPF_288,2025-12-20,Terceiros
28675,27675,CPF_992,2025-10-30,Terceiros
28676,27676,CPF_232,2025-10-17,Terceiros
28677,27677,CPF_37,2025-05-06,Roubo/Furto
28678,27678,CPF_264,2026-01-29,Terceiros
28679,27679,CPF_473,2025-11-09,Terceiros
28680,27680,CPF_68,2026-03-10,Total
28681,27681,CPF_161,2025-07-23,Terceiros
28682,27682,CPF_180,2025-10-08,Roubo/Furto
28683,27683,CPF_130,2025-07-11,Terceiros
28684,27684,CPF_988,2025-05-22,Roubo/Furto
28685,27685,CPF_785,2025-10-27,Roubo/Furto
28686,27686,CPF_797,2026-02-02,Terceiros
28687,27687,CPF_248,2025-10-17,Roubo/Furto
28688,27688,CPF_319,2025-11-05,Terceiros
28689,27689,CPF_398,2026-01-21,Total
28690,27690,CPF_461,2025-11-29,Roubo/Furto
28691,27691,CPF_554,2025-08-14,Terceiros
28692,27692,CPF_999,2025-11-30,Terceiros
28693,27693,CPF_67,2025-12-15,Terceiros
28694,27694,CPF_856,2025-08-25,Total
28695,27695,CPF_595,2025-05-23,Total
28696,27696,CPF_855,2025-08-22,Terceiros
28697,27697,CPF_893,2026-01-13,Terceiros
28698,27698,CPF_150,2025-11-14,Terceiros
28699,27699,CPF_492,2025-05-02,Total
28700,27700,CPF_63,2025-09-01,Roubo/Furto
28701,27701,CPF_536,2026-02-19,Total
28702,27702,CPF_659,2025-08-21,Total
28703,27703,CPF_767,2026-02-20,Total
28704,27704,CPF_77,2025-12-14,Roubo/Furto
28705,27705,CPF_955,2026-03-11,Roubo/Furto
28706,27706,CPF_801,2025-04-15,Roubo/Furto
28707,27707,CPF_224,2026-03-19,Roubo/Furto
28708,27708,CPF_208,2026-03-09,Roubo/Furto
28709,27709,CPF_685,2025-08-24,Roubo/Furto
28710,27710,CPF_633,2025-08-21,Roubo/Furto
28711,27711,CPF_406,2025-09-21,Terceiros
28712,27712,CPF_143,2025-08-03,Total
28713,27713,CPF_881,2025-04-15,Terceiros
28714,27714,CPF_605,2026-03-09,Roubo/Furto
28715,27715,CPF_903,2025-05-04,Total
28716,27716,CPF_508,2026-01-18,Total
28717,27717,CPF_36,2025-10-03,Total
28718,27718,CPF_641,2025-06-25,Terceiros
28719,27719,CPF_579,2025-11-29,Roubo/Furto
28720,27720,CPF_789,2025-06-01,Roubo/Furto
28721,27721,CPF_130,2026-01-17,Terceiros
28722,27722,CPF_311,2025-07-05,Total
28723,27723,CPF_603,2025-05-30,Total
28724,27724,CPF_373,2025-06-28,Terceiros
28725,27725,CPF_694,2025-06-15,Terceiros
28726,27726,CPF_557,2025-11-13,Total
28727,27727,CPF_907,2025-11-29,Roubo/Furto
28728,27728,CPF_206,2026-01-03,Total
28729,27729,CPF_953,2026-02-25,Roubo/Furto
28730,27730,CPF_795,2025-12-18,Terceiros
28731,27731,CPF_412,2026-01-05,Terceiros
28732,27732,CPF_928,2026-01-25,Total
28733,27733,CPF_250,2026-03-28,Total
28734,27734,CPF_164,2025-04-12,Total
28735,27735,CPF_699,2026-02-20,Terceiros
28736,27736,CPF_882,2025-08-02,Roubo/Furto
28737,27737,CPF_371,2026-04-02,Terceiros
28738,27738,CPF_100,2025-09-28,Roubo/Furto
28739,27739,CPF_832,2025-04-14,Terceiros
28740,27740,CPF_753,2025-12-29,Total
28741,27741,CPF_61,2025-05-14,Roubo/Furto
28742,27742,CPF_499,2025-09-17,Total
28743,27743,CPF_21,2025-05-29,Roubo/Furto
28744,27744,CPF_137,2025-05-30,Roubo/Furto
28745,27745,CPF_954,2025-08-25,Total
28746,27746,CPF_599,2026-03-17,Roubo/Furto
28747,27747,CPF_277,2025-05-28,Terceiros
28748,27748,CPF_158,2025-08-02,Roubo/Furto
28749,27749,CPF_401,2025-09-05,Total
28750,27750,CPF_119,2025-11-12,Roubo/Furto
28751,27751,CPF_187,2025-10-18,Terceiros
28752,27752,CPF_716,2025-11-16,Roubo/Furto
28753,27753,CPF_734,2026-03-13,Terceiros
28754,27754,CPF_892,2025-09-20,Roubo/Furto
28755,27755,CPF_355,2025-04-25,Terceiros
28756,27756,CPF_118,2025-12-03,Terceiros
28757,27757,CPF_836,2025-06-22,Terceiros
28758,27758,CPF_41,2026-02-10,Roubo/Furto
28759,27759,CPF_758,2025-09-24,Total
28760,27760,CPF_467,2025-11-24,Terceiros
28761,27761,CPF_742,2025-07-19,Terceiros
28762,27762,CPF_262,2025-09-12,Terceiros
28763,27763,CPF_184,2026-03-31,Terceiros
28764,27764,CPF_839,2026-01-12,Terceiros
28765,27765,CPF_647,2025-06-20,Total
28766,27766,CPF_955,2025-11-26,Roubo/Furto
28767,27767,CPF_622,2025-10-05,Terceiros
28768,27768,CPF_822,2026-03-04,Roubo/Furto
28769,27769,CPF_355,2025-05-12,Total
28770,27770,CPF_86,2025-05-15,Total
28771,27771,CPF_910,2025-11-20,Terceiros
28772,27772,CPF_415,2025-04-11,Total
28773,27773,CPF_702,2025-05-04,Total
28774,27774,CPF_272,2025-12-08,Terceiros
28775,27775,CPF_844,2025-06-29,Total
28776,27776,CPF_499,2025-04-26,Roubo/Furto
28777,27777,CPF_932,2025-12-10,Terceiros
28778,27778,CPF_616,2025-05-26,Total
28779,27779,CPF_761,2025-05-12,Roubo/Furto
28780,27780,CPF_806,2025-09-22,Total
28781,27781,CPF_878,2026-03-22,Total
28782,27782,CPF_218,2026-03-20,Roubo/Furto
28783,27783,CPF_218,2026-02-27,Total
28784,27784,CPF_848,2025-04-14,Roubo/Furto
28785,27785,CPF_470,2025-11-10,Roubo/Furto
28786,27786,CPF_799,2025-09-29,Roubo/Furto
28787,27787,CPF_53,2025-11-08,Terceiros
28788,27788,CPF_161,2025-10-06,Roubo/Furto
28789,27789,CPF_620,2026-02-11,Roubo/Furto
28790,27790,CPF_925,2025-08-18,Total
28791,27791,CPF_272,2025-11-28,Roubo/Furto
28792,27792,CPF_277,2026-03-19,Roubo/Furto
28793,27793,CPF_890,2025-08-09,Total
28794,27794,CPF_245,2025-09-24,Total
28795,27795,CPF_636,2026-02-01,Terceiros
28796,27796,CPF_658,2025-08-16,Roubo/Furto
28797,27797,CPF_680,2026-01-29,Total
28798,27798,CPF_490,2026-02-05,Terceiros
28799,27799,CPF_98,2026-03-30,Roubo/Furto
28800,27800,CPF_573,2025-11-07,Terceiros
28801,27801,CPF_259,2025-10-22,Terceiros
28802,27802,CPF_299,2025-05-13,Total
28803,27803,CPF_735,2025-12-28,Total
28804,27804,CPF_331,2025-05-17,Terceiros
28805,27805,CPF_428,2025-12-20,Terceiros
28806,27806,CPF_703,2026-03-16,Total
28807,27807,CPF_87,2025-09-11,Roubo/Furto
28808,27808,CPF_215,2025-10-15,Total
28809,27809,CPF_576,2026-02-07,Total
28810,27810,CPF_496,2025-10-13,Terceiros
28811,27811,CPF_229,2025-05-16,Roubo/Furto
28812,27812,CPF_650,2025-06-21,Roubo/Furto
28813,27813,CPF_781,2025-05-25,Roubo/Furto
28814,27814,CPF_835,2026-01-27,Terceiros
28815,27815,CPF_262,2026-02-12,Roubo/Furto
28816,27816,CPF_220,2026-01-29,Roubo/Furto
28817,27817,CPF_278,2025-10-05,Roubo/Furto
28818,27818,CPF_720,2025-04-30,Terceiros
28819,27819,CPF_356,2026-01-26,Terceiros
28820,27820,CPF_8,2026-01-21,Terceiros
28821,27821,CPF_640,2026-03-29,Total
28822,27822,CPF_478,2025-04-23,Total
28823,27823,CPF_917,2025-12-11,Terceiros
28824,27824,CPF_194,2026-03-11,Terceiros
28825,27825,CPF_733,2025-12-31,Terceiros
28826,27826,CPF_191,2026-01-28,Roubo/Furto
28827,27827,CPF_839,2025-11-05,Terceiros
28828,27828,CPF_616,2025-12-20,Terceiros
28829,27829,CPF_557,2026-02-18,Total
28830,27830,CPF_911,2026-03-13,Roubo/Furto
28831,27831,CPF_841,2026-02-18,Total
28832,27832,CPF_145,2025-05-27,Terceiros
28833,27833,CPF_335,2026-01-23,Roubo/Furto
28834,27834,CPF_106,2025-10-11,Terceiros
28835,27835,CPF_196,2025-05-27,Terceiros
28836,27836,CPF_67,2025-10-09,Terceiros
28837,27837,CPF_829,2026-03-22,Total
28838,27838,CPF_253,2025-10-31,Terceiros
28839,27839,CPF_9,2025-05-11,Terceiros
28840,27840,CPF_162,2025-08-08,Terceiros
28841,27841,CPF_472,2025-09-13,Roubo/Furto
28842,27842,CPF_587,2025-05-07,Total
28843,27843,CPF_583,2025-08-04,Roubo/Furto
28844,27844,CPF_353,2025-08-13,Roubo/Furto
28845,27845,CPF_448,2025-10-19,Roubo/Furto
28846,27846,CPF_464,2025-05-05,Roubo/Furto
28847,27847,CPF_656,2025-05-26,Roubo/Furto
28848,27848,CPF_939,2026-01-28,Total
28849,27849,CPF_228,2025-09-04,Total
28850,27850,CPF_892,2025-06-24,Total
28851,27851,CPF_259,2025-04-11,Roubo/Furto
28852,27852,CPF_455,2026-03-29,Total
28853,27853,CPF_393,2025-12-27,Roubo/Furto
28854,27854,CPF_536,2026-02-03,Roubo/Furto
28855,27855,CPF_793,2026-03-22,Total
28856,27856,CPF_548,2025-05-23,Terceiros
28857,27857,CPF_975,2025-06-04,Total
28858,27858,CPF_319,2025-08-07,Terceiros
28859,27859,CPF_459,2025-08-25,Terceiros
28860,27860,CPF_34,2026-01-16,Terceiros
28861,27861,CPF_676,2025-12-16,Terceiros
28862,27862,CPF_11,2025-05-06,Terceiros
28863,27863,CPF_546,2025-06-15,Roubo/Furto
28864,27864,CPF_900,2025-12-24,Total
28865,27865,CPF_756,2025-07-23,Total
28866,27866,CPF_784,2026-02-12,Total
28867,27867,CPF_537,2025-07-07,Roubo/Furto
28868,27868,CPF_922,2025-12-01,Total
28869,27869,CPF_72,2025-12-28,Roubo/Furto
28870,27870,CPF_515,2025-12-08,Roubo/Furto
28871,27871,CPF_180,2025-07-22,Terceiros
28872,27872,CPF_729,2025-06-19,Terceiros
28873,27873,CPF_97,2025-09-15,Roubo/Furto
28874,27874,CPF_289,2025-11-02,Terceiros
28875,27875,CPF_58,2025-10-02,Roubo/Furto
28876,27876,CPF_30,2025-11-09,Roubo/Furto
28877,27877,CPF_974,2026-01-21,Roubo/Furto
28878,27878,CPF_120,2025-11-01,Roubo/Furto
28879,27879,CPF_271,2025-11-12,Terceiros
28880,27880,CPF_445,2025-11-17,Roubo/Furto
28881,27881,CPF_734,2025-08-02,Terceiros
28882,27882,CPF_623,2025-09-03,Total
28883,27883,CPF_619,2025-04-11,Total
28884,27884,CPF_224,2025-09-14,Roubo/Furto
28885,27885,CPF_671,2025-05-19,Terceiros
28886,27886,CPF_172,2025-09-19,Total
28887,27887,CPF_137,2026-03-13,Roubo/Furto
28888,27888,CPF_348,2026-01-11,Roubo/Furto
28889,27889,CPF_881,2025-09-14,Terceiros
28890,27890,CPF_385,2026-02-20,Total
28891,27891,CPF_919,2025-11-01,Roubo/Furto
28892,27892,CPF_471,2025-08-23,Roubo/Furto
28893,27893,CPF_520,2026-02-28,Roubo/Furto
28894,27894,CPF_869,2025-09-25,Roubo/Furto
28895,27895,CPF_864,2025-09-20,Total
28896,27896,CPF_959,2025-12-23,Roubo/Furto
28897,27897,CPF_132,2026-02-07,Roubo/Furto
28898,27898,CPF_74,2025-05-23,Terceiros
28899,27899,CPF_57,2025-07-11,Total
28900,27900,CPF_317,2025-04-30,Terceiros
28901,27901,CPF_74,2025-05-24,Total
28902,27902,CPF_300,2025-08-23,Roubo/Furto
28903,27903,CPF_805,2025-12-02,Roubo/Furto
28904,27904,CPF_556,2026-03-31,Terceiros
28905,27905,CPF_189,2026-03-19,Terceiros
28906,27906,CPF_104,2025-06-14,Terceiros
28907,27907,CPF_908,2026-03-03,Terceiros
28908,27908,CPF_544,2025-09-20,Terceiros
28909,27909,CPF_835,2026-03-03,Total
28910,27910,CPF_639,2026-02-20,Terceiros
28911,27911,CPF_226,2025-05-19,Total
28912,27912,CPF_453,2026-01-01,Terceiros
28913,27913,CPF_257,2025-04-18,Terceiros
28914,27914,CPF_936,2025-06-11,Total
28915,27915,CPF_770,2026-02-13,Roubo/Furto
28916,27916,CPF_715,2026-04-04,Terceiros
28917,27917,CPF_620,2026-03-29,Roubo/Furto
28918,27918,CPF_314,2025-11-25,Total
28919,27919,CPF_385,2025-09-25,Roubo/Furto
28920,27920,CPF_27,2025-07-24,Total
28921,27921,CPF_958,2025-12-01,Roubo/Furto
28922,27922,CPF_171,2026-02-06,Terceiros
28923,27923,CPF_196,2026-01-31,Roubo/Furto
28924,27924,CPF_124,2025-11-29,Roubo/Furto
28925,27925,CPF_136,2026-03-08,Terceiros
28926,27926,CPF_789,2026-02-21,Total
28927,27927,CPF_203,2025-06-16,Terceiros
28928,27928,CPF_53,2025-09-01,Total
28929,27929,CPF_444,2025-11-11,Terceiros
28930,27930,CPF_66,2025-11-18,Total
28931,27931,CPF_516,2026-04-01,Terceiros
28932,27932,CPF_827,2025-11-22,Terceiros
28933,27933,CPF_880,2025-06-17,Roubo/Furto
28934,27934,CPF_204,2025-10-27,Total
28935,27935,CPF_158,2025-09-17,Total
28936,27936,CPF_194,2025-05-25,Terceiros
28937,27937,CPF_81,2025-08-10,Terceiros
28938,27938,CPF_207,2025-11-12,Roubo/Furto
28939,27939,CPF_193,2025-12-24,Roubo/Furto
28940,27940,CPF_138,2025-05-08,Total
28941,27941,CPF_791,2026-04-03,Terceiros
28942,27942,CPF_92,2025-10-23,Terceiros
28943,27943,CPF_180,2025-10-14,Roubo/Furto
28944,27944,CPF_45,2025-10-26,Terceiros
28945,27945,CPF_41,2025-04-16,Roubo/Furto
28946,27946,CPF_120,2026-02-26,Total
28947,27947,CPF_873,2025-07-12,Total
28948,27948,CPF_262,2025-09-24,Roubo/Furto
28949,27949,CPF_687,2025-10-21,Roubo/Furto
28950,27950,CPF_639,2025-12-14,Terceiros
28951,27951,CPF_914,2025-09-01,Total
28952,27952,CPF_656,2026-01-05,Terceiros
28953,27953,CPF_253,2025-05-29,Roubo/Furto
28954,27954,CPF_838,2025-06-20,Terceiros
28955,27955,CPF_322,2025-07-24,Terceiros
28956,27956,CPF_190,2025-07-31,Roubo/Furto
28957,27957,CPF_289,2026-02-03,Roubo/Furto
28958,27958,CPF_609,2026-02-19,Roubo/Furto
28959,27959,CPF_992,2026-01-23,Total
28960,27960,CPF_564,2025-04-22,Roubo/Furto
28961,27961,CPF_991,2025-06-02,Total
28962,27962,CPF_948,2025-04-12,Roubo/Furto
28963,27963,CPF_663,2026-01-15,Terceiros
28964,27964,CPF_750,2025-08-18,Terceiros
28965,27965,CPF_54,2025-08-19,Total
28966,27966,CPF_340,2025-06-18,Roubo/Furto
28967,27967,CPF_735,2025-11-06,Total
28968,27968,CPF_602,2025-07-23,Total
28969,27969,CPF_341,2025-05-20,Roubo/Furto
28970,27970,CPF_13,2025-05-18,Total
28971,27971,CPF_653,2026-01-09,Terceiros
28972,27972,CPF_634,2025-11-01,Roubo/Furto
28973,27973,CPF_300,2025-09-10,Total
28974,27974,CPF_248,2025-04-22,Roubo/Furto
28975,27975,CPF_626,2025-08-24,Roubo/Furto
28976,27976,CPF_58,2025-08-10,Roubo/Furto
28977,27977,CPF_298,2026-03-14,Terceiros
28978,27978,CPF_906,2025-10-13,Terceiros
28979,27979,CPF_89,2025-10-13,Roubo/Furto
28980,27980,CPF_218,2025-07-27,Total
28981,27981,CPF_56,2026-02-19,Total
28982,27982,CPF_659,2025-12-10,Roubo/Furto
28983,27983,CPF_258,2025-10-27,Terceiros
28984,27984,CPF_989,2025-07-29,Roubo/Furto
28985,27985,CPF_400,2025-08-24,Roubo/Furto
28986,27986,CPF_586,2025-06-16,Roubo/Furto
28987,27987,CPF_389,2025-10-26,Total
28988,27988,CPF_54,2025-10-11,Total
28989,27989,CPF_64,2025-09-17,Roubo/Furto
28990,27990,CPF_715,2025-10-29,Total
28991,27991,CPF_188,2026-02-12,Terceiros
28992,27992,CPF_927,2025-06-19,Total
28993,27993,CPF_906,2025-04-16,Roubo/Furto
28994,27994,CPF_254,2026-03-24,Roubo/Furto
28995,27995,CPF_836,2025-11-04,Total
28996,27996,CPF_37,2025-12-20,Total
28997,27997,CPF_7,2026-03-13,Total
28998,27998,CPF_18,2026-03-26,Terceiros
28999,27999,CPF_597,2025-08-06,Total
29000,28000,CPF_946,2025-05-02,Total
29001,28001,CPF_236,2026-03-26,Total
29002,28002,CPF_189,2025-04-18,Total
29003,28003,CPF_866,2025-06-24,Roubo/Furto
29004,28004,CPF_352,2025-11-15,Total
29005,28005,CPF_728,2026-01-31,Roubo/Furto
29006,28006,CPF_275,2026-01-01,Roubo/Furto
29007,28007,CPF_740,2025-05-18,Roubo/Furto
29008,28008,CPF_851,2025-12-20,Terceiros
29009,28009,CPF_387,2025-11-04,Terceiros
29010,28010,CPF_264,2025-06-03,Terceiros
29011,28011,CPF_21,2025-08-03,Terceiros
29012,28012,CPF_971,2026-03-19,Total
29013,28013,CPF_658,2026-02-21,Total
29014,28014,CPF_444,2026-02-07,Terceiros
29015,28015,CPF_189,2026-02-11,Total
29016,28016,CPF_475,2025-06-20,Roubo/Furto
29017,28017,CPF_374,2025-11-15,Roubo/Furto
29018,28018,CPF_87,2025-12-18,Roubo/Furto
29019,28019,CPF_749,2026-02-21,Roubo/Furto
29020,28020,CPF_291,2025-11-02,Terceiros
29021,28021,CPF_86,2026-02-01,Terceiros
29022,28022,CPF_159,2025-08-26,Total
29023,28023,CPF_364,2025-06-11,Total
29024,28024,CPF_612,2026-02-11,Roubo/Furto
29025,28025,CPF_971,2025-06-22,Roubo/Furto
29026,28026,CPF_146,2025-06-17,Terceiros
29027,28027,CPF_889,2025-12-29,Total
29028,28028,CPF_22,2025-12-05,Terceiros
29029,28029,CPF_404,2026-03-03,Total
29030,28030,CPF_299,2025-10-27,Total
29031,28031,CPF_895,2025-11-05,Total
29032,28032,CPF_130,2025-06-28,Total
29033,28033,CPF_55,2025-07-27,Roubo/Furto
29034,28034,CPF_550,2025-06-13,Roubo/Furto
29035,28035,CPF_129,2025-04-15,Terceiros
29036,28036,CPF_973,2026-02-24,Roubo/Furto
29037,28037,CPF_915,2025-10-01,Terceiros
29038,28038,CPF_341,2026-03-31,Total
29039,28039,CPF_801,2025-05-28,Roubo/Furto
29040,28040,CPF_71,2025-04-27,Total
29041,28041,CPF_283,2026-03-21,Terceiros
29042,28042,CPF_974,2026-02-21,Terceiros
29043,28043,CPF_581,2026-03-13,Terceiros
29044,28044,CPF_730,2025-11-29,Roubo/Furto
29045,28045,CPF_176,2025-04-27,Total
29046,28046,CPF_818,2025-04-25,Terceiros
29047,28047,CPF_106,2025-04-23,Total
29048,28048,CPF_472,2025-11-09,Terceiros
29049,28049,CPF_506,2025-04-22,Total
29050,28050,CPF_136,2025-04-17,Roubo/Furto
29051,28051,CPF_924,2025-07-31,Total
29052,28052,CPF_89,2025-06-03,Total
29053,28053,CPF_996,2026-02-11,Roubo/Furto
29054,28054,CPF_701,2025-10-04,Terceiros
29055,28055,CPF_868,2025-08-31,Terceiros
29056,28056,CPF_566,2025-12-16,Roubo/Furto
29057,28057,CPF_878,2025-07-24,Roubo/Furto
29058,28058,CPF_739,2025-10-28,Terceiros
29059,28059,CPF_71,2025-11-08,Total
29060,28060,CPF_807,2026-02-04,Terceiros
29061,28061,CPF_918,2025-09-08,Total
29062,28062,CPF_617,2025-09-14,Roubo/Furto
29063,28063,CPF_447,2025-07-02,Terceiros
29064,28064,CPF_752,2025-12-10,Terceiros
29065,28065,CPF_226,2025-05-28,Total
29066,28066,CPF_700,2025-04-22,Total
29067,28067,CPF_112,2025-07-06,Roubo/Furto
29068,28068,CPF_316,2025-05-29,Total
29069,28069,CPF_955,2025-07-06,Terceiros
29070,28070,CPF_374,2025-05-24,Roubo/Furto
29071,28071,CPF_384,2026-02-18,Total
29072,28072,CPF_407,2025-10-11,Total
29073,28073,CPF_412,2025-04-07,Total
29074,28074,CPF_271,2025-12-05,Total
29075,28075,CPF_500,2025-10-01,Terceiros
29076,28076,CPF_452,2025-05-29,Terceiros
29077,28077,CPF_687,2026-01-13,Roubo/Furto
29078,28078,CPF_444,2025-10-11,Roubo/Furto
29079,28079,CPF_960,2026-03-04,Terceiros
29080,28080,CPF_672,2025-05-08,Total
29081,28081,CPF_961,2025-09-15,Total
29082,28082,CPF_702,2025-07-27,Roubo/Furto
29083,28083,CPF_738,2025-06-24,Roubo/Furto
29084,28084,CPF_464,2025-06-08,Terceiros
29085,28085,CPF_496,2025-07-01,Total
29086,28086,CPF_878,2026-01-08,Total
29087,28087,CPF_512,2025-12-31,Terceiros
29088,28088,CPF_945,2025-12-14,Roubo/Furto
29089,28089,CPF_359,2026-04-02,Total
29090,28090,CPF_688,2026-02-21,Roubo/Furto
29091,28091,CPF_396,2025-10-19,Roubo/Furto
29092,28092,CPF_71,2025-06-08,Roubo/Furto
29093,28093,CPF_139,2025-06-27,Terceiros
29094,28094,CPF_271,2026-01-11,Total
29095,28095,CPF_778,2025-09-12,Terceiros
29096,28096,CPF_357,2025-05-03,Total
29097,28097,CPF_772,2026-01-08,Terceiros
29098,28098,CPF_367,2025-11-09,Total
29099,28099,CPF_416,2025-12-22,Terceiros
29100,28100,CPF_736,2025-08-31,Terceiros
29101,28101,CPF_521,2026-03-06,Total
29102,28102,CPF_986,2025-09-10,Total
29103,28103,CPF_531,2025-06-13,Total
29104,28104,CPF_716,2026-02-17,Roubo/Furto
29105,28105,CPF_638,2025-07-05,Roubo/Furto
29106,28106,CPF_269,2025-11-13,Terceiros
29107,28107,CPF_184,2025-09-20,Roubo/Furto
29108,28108,CPF_13,2025-05-05,Total
29109,28109,CPF_675,2025-07-31,Roubo/Furto
29110,28110,CPF_360,2025-12-27,Roubo/Furto
29111,28111,CPF_319,2025-10-21,Total
29112,28112,CPF_904,2025-08-17,Total
29113,28113,CPF_536,2025-08-07,Roubo/Furto
29114,28114,CPF_769,2025-07-20,Terceiros
29115,28115,CPF_578,2026-04-04,Total
29116,28116,CPF_128,2025-05-07,Total
29117,28117,CPF_85,2025-12-03,Roubo/Furto
29118,28118,CPF_341,2026-01-30,Total
29119,28119,CPF_807,2026-03-17,Terceiros
29120,28120,CPF_543,2026-04-02,Roubo/Furto
29121,28121,CPF_560,2025-08-05,Terceiros
29122,28122,CPF_424,2025-08-23,Terceiros
29123,28123,CPF_760,2025-05-03,Roubo/Furto
29124,28124,CPF_620,2025-10-12,Total
29125,28125,CPF_437,2025-10-05,Total
29126,28126,CPF_360,2025-08-10,Terceiros
29127,28127,CPF_274,2025-05-01,Total
29128,28128,CPF_94,2026-01-06,Total
29129,28129,CPF_350,2026-01-25,Terceiros
29130,28130,CPF_125,2026-02-11,Total
29131,28131,CPF_883,2025-05-02,Roubo/Furto
29132,28132,CPF_969,2026-03-13,Total
29133,28133,CPF_749,2026-01-31,Terceiros
29134,28134,CPF_607,2026-03-24,Terceiros
29135,28135,CPF_333,2025-08-03,Total
29136,28136,CPF_675,2026-03-31,Terceiros
29137,28137,CPF_900,2025-07-29,Terceiros
29138,28138,CPF_144,2025-04-21,Roubo/Furto
29139,28139,CPF_514,2025-10-08,Total
29140,28140,CPF_489,2025-05-27,Total
29141,28141,CPF_190,2025-12-26,Terceiros
29142,28142,CPF_401,2026-03-03,Terceiros
29143,28143,CPF_703,2025-10-10,Terceiros
29144,28144,CPF_581,2025-06-26,Roubo/Furto
29145,28145,CPF_383,2025-09-17,Roubo/Furto
29146,28146,CPF_494,2025-05-15,Roubo/Furto
29147,28147,CPF_324,2026-02-05,Terceiros
29148,28148,CPF_729,2025-05-27,Roubo/Furto
29149,28149,CPF_42,2025-09-20,Total
29150,28150,CPF_955,2025-08-21,Terceiros
29151,28151,CPF_640,2025-07-04,Terceiros
29152,28152,CPF_915,2025-09-28,Roubo/Furto
29153,28153,CPF_826,2025-12-16,Terceiros
29154,28154,CPF_987,2025-12-14,Roubo/Furto
29155,28155,CPF_903,2025-08-25,Total
29156,28156,CPF_416,2025-06-16,Terceiros
